[3.8376744],1.4154059886932373,275.75293,1130.0,134.5,146.38057,148.0949,0.12121364,10.577589,0
[4.10549],1.4710693359375,278.1033,1218.0,133.0,146.02774,147.73491,0.2917755,6.5252433,1
[8.634185],2.223191976547241,220.57425,1482.0,170.0,197.01321,198.24603,0.31311092,3.4880538,0
[9.7728815],2.3607571125030518,224.8032,1563.0,169.0,196.07846,197.31256,0.45467305,3.4743044,1
[29.969824],4.258028984069824,322.2703,2926.0,205.5,117.359024,122.08669,0.46009424,2.9048238,0
[27.726717],4.099922180175781,321.76654,2798.0,197.0,117.12042,121.70737,0.48967162,2.9894001,1
[93.412155],9.019128799438477,446.091,4984.0,160.5,176.53012,177.82721,0.7466951,1.2014734,0
[93.081],8.840436935424805,433.7152,5223.0,166.5,175.82126,177.1276,0.69763696,1.2545738,1
[8.10158],2.4833309650421143,433.6314,1925.0,90.5,113.52036,115.01492,0.10133919,10.286731,0
[8.571925],2.544541597366333,436.32883,2087.0,90.5,113.01876,114.525505,0.24982809,7.5323687,1
[46.26782],5.973428726196289,506.98172,4854.0,125.5,99.37853,83.90323,0.475466,2.6003544,0
[50.66923],6.17917537689209,508.10858,5255.0,127.0,97.53475,84.1557,0.52381825,2.724454,1
[6.942593],1.7345776557922363,309.03955,1642.0,95.0,94.05314,68.21236,0.15507229,5.42177,0
[7.317497],1.7887697219848633,311.4449,1792.0,95.5,93.29381,67.79684,0.30407283,5.85159,1
[2.8529556],0.5211510062217712,175.75763,740.0,248.0,171.7428,149.95195,0.18647985,8.409765,0
[3.1214945],0.6029906272888184,177.96075,820.0,245.5,175.01216,149.20996,0.37024128,5.15888,1
[240.20386],15.253478050231934,872.918,13971.0,190.0,150.70375,152.15234,0.9259724,1.0535407,0
[240.48134],15.265734672546387,886.94867,14203.0,182.0,148.97919,150.44003,0.9441489,1.0684496,1
[3.6077132],1.419588327407837,382.78348,1428.0,21.5,71.81594,35.115627,0.13597839,8.689413,0
[3.8475597],1.4702317714691162,385.34518,1376.0,22.0,71.86962,35.11416,0.2729836,6.7344747,1
[229.61183],14.749649047851562,990.71313,15682.0,57.5,101.46702,71.5666,0.9220417,1.0714189,0
[208.82773],13.823484420776367,889.409,13775.0,58.5,102.03902,71.91659,0.7784133,1.0576761,1
[5.8315988],1.7430692911148071,281.9564,1445.0,138.0,139.81859,141.59947,0.25650996,5.4402356,0
[5.8612356],1.758088231086731,283.16983,1353.0,133.0,139.31944,141.1108,0.3316548,5.0908403,1
[30.838514],4.7711968421936035,479.5789,4096.0,111.0,95.275185,99.04062,0.32058278,3.2378526,0
[29.21202],4.669073104858398,476.89832,3675.0,107.5,95.07758,98.84016,0.32703835,3.774127,1
[2.0474226],0.5238410830497742,207.58784,737.0,205.5,136.77945,133.77664,0.13646433,10.604362,0
[2.2564976],0.5967709422111511,210.21133,801.0,211.0,133.20929,133.32533,0.34652296,5.567973,1
[8.142932],2.3509252071380615,443.34125,2252.0,33.0,54.250298,52.765045,0.19134416,7.6647105,0
[8.2673025],2.3721871376037598,444.95618,2146.0,33.5,53.022747,52.62511,0.26674038,6.635679,1
[11.915443],2.3187005519866943,174.14565,1248.0,228.0,204.30704,205.71286,0.4327341,2.8572578,0
[9.646072],2.0478246212005615,172.31578,1109.0,225.0,203.7829,205.19609,0.45293674,3.5600538,1
[1.5547284],0.08680575340986252,194.7062,593.0,259.0,189.39648,100.46007,0.120459706,14.049206,0
[1.6710017],0.16647200286388397,197.61137,631.0,255.0,184.0487,100.225136,0.36278534,5.4380293,1
[27.864412],4.416775226593018,265.65442,2225.0,213.5,185.22777,186.68854,0.3907343,4.0260677,0
[27.670418],4.4134521484375,268.51132,2236.0,209.5,183.99799,185.4717,0.43166527,3.9341505,1
[120.52582],10.270246505737305,769.74713,10105.0,127.5,144.14702,145.38243,0.80988616,1.7481107,0
[117.3627],10.074628829956055,757.2663,9928.0,122.0,143.73698,144.97607,0.82470685,1.8102804,1
[25.232937],4.644258975982666,817.9454,5715.0,32.0,49.631485,51.214066,0.2353762,4.8415837,0
[27.124231],4.772167682647705,823.3706,6120.0,32.0,49.378265,50.973827,0.34322566,4.8401227,1
[2.6307425],1.0756661891937256,345.24796,1133.0,41.5,72.337456,42.629158,0.15839884,8.0897255,0
[2.7935102],1.1169730424880981,347.3653,1164.0,42.5,73.74867,42.486748,0.27994734,6.473033,1
[2.2874937],0.6145639419555664,218.31905,825.0,195.5,135.31587,137.95566,0.17631176,6.9499154,0
[2.446589],0.6696286797523499,220.10435,857.0,198.0,135.12965,137.76503,0.3310304,5.6742477,1
[5.4453564],1.8985834121704102,401.22498,1548.0,63.5,68.135414,71.43608,0.08009401,15.009112,0
[5.764365],1.9504997730255127,403.9269,1683.0,63.5,68.339325,71.55667,0.24631554,7.8582883,1
[24.799683],4.404266834259033,430.5989,3340.0,198.0,125.3064,95.329124,0.40513232,3.6955328,0
[26.350954],4.472340106964111,430.76834,3548.0,192.0,124.81424,95.008156,0.4516615,3.6949515,1
[4.45924],1.3808770179748535,257.7171,1190.0,133.0,145.33385,147.20183,0.14177224,9.693776,0
[4.631487],1.4192612171173096,259.63928,1205.0,136.5,144.79071,146.65773,0.28980607,6.4941716,1
[2.8362374],-0.3357522487640381,92.35385,546.0,284.0,234.41739,235.54942,0.43190405,3.2345192,0
[2.533501],-0.21186284720897675,95.91866,503.0,272.0,233.49692,234.6293,0.68737984,2.6493778,1
[4.985421],1.7050879001617432,271.76105,1078.0,182.0,144.3403,146.36758,0.11313153,12.346932,0
[5.2262936],1.7499499320983887,274.00586,1146.0,177.0,143.93192,145.95798,0.28354028,6.7842097,1
[2.6891801],-0.9240788221359253,95.33891,371.0,292.5,226.52167,227.79602,0.26942942,5.8737183,0
[2.532223],-0.7124640941619873,98.80457,404.0,281.5,225.79073,227.06476,0.5954012,3.2625716,1
[2.6004753],0.9609920382499695,300.5143,1014.0,105.0,76.74557,68.661224,0.13878658,8.376982,0
[2.8216715],1.0173228979110718,302.92892,1129.0,110.0,75.370705,68.80842,0.29451486,6.3204055,1
[4.0557985],1.3514472246170044,252.59258,1000.0,199.0,135.94606,138.86778,0.139408,8.967024,0
[4.291107],1.3982924222946167,254.60918,1098.0,187.0,135.63913,138.55815,0.29437655,6.3565564,1
[5.8083706],-0.05499478429555893,129.4933,964.0,284.0,195.51157,197.26337,0.4332461,2.675532,0
[3.428704],-0.3467045724391937,129.34996,793.0,282.5,195.11546,196.86569,0.5475082,3.2594576,1
[12.659139],3.152519464492798,522.47687,3061.0,66.0,88.86685,69.19627,0.29814136,3.277177,0
[13.609069],3.2370715141296387,525.02313,3396.0,68.5,88.643906,69.09143,0.38550347,3.8768404,1
[1.9594715],-0.4044009745121002,128.39297,478.0,279.5,204.83789,206.31416,0.228513,6.506275,0
[2.0024972],-0.2783186435699463,131.3123,501.0,274.0,204.02003,205.50139,0.48789135,3.9553714,1
[5.246824],1.6733462810516357,360.93134,1662.0,52.5,87.421165,89.5764,0.19011924,7.2306643,0
[5.492537],1.7080334424972534,362.06137,1778.0,55.0,87.27772,89.44149,0.26413864,6.5572414,1
[2.1822555],0.7329016327857971,269.9527,910.0,149.5,81.18205,59.1763,0.11003491,13.227378,0
[2.3538363],0.7874813079833984,272.3749,936.0,151.5,79.27629,59.083508,0.29158115,6.642569,1
[3.1889596],1.0948407649993896,250.58415,992.0,158.0,136.2855,138.79681,0.12279256,13.103191,0
[3.460244],1.1577582359313965,253.31412,1064.0,157.0,135.30104,137.84492,0.31726924,6.1520195,1
[46.323902],5.223740100860596,381.79315,4164.0,148.0,151.4443,91.05886,0.6398406,1.6502448,0
[47.181347],5.297306537628174,387.2671,4239.0,147.0,150.18488,90.41065,0.69641346,1.7830076,1
[6.5738077],1.9513188600540161,358.43756,1587.0,102.5,188.23378,38.790604,0.11054313,10.33543,0
[6.9267855],2.004404306411743,360.88623,1708.0,101.0,187.83766,38.729862,0.26473263,7.1168275,1
[1.7943293],0.5808529257774353,246.23405,820.0,152.5,115.69716,118.40995,0.11510708,12.786242,0
[1.9663725],0.642296314239502,248.76736,885.0,144.5,114.9716,117.728615,0.3103465,6.263735,1
[2.4921398],0.8503012657165527,234.68062,827.0,202.0,131.33388,134.25932,0.13101253,9.839397,0
[2.6874099],0.9049062132835388,236.96725,884.0,194.0,131.13051,134.03984,0.31128794,6.110861,1
[1.8396653],0.32154783606529236,156.27533,611.0,233.5,188.78957,192.27266,0.24418087,5.79129,0
[2.0713863],0.42814311385154724,159.72447,641.0,227.0,188.10602,191.38503,0.4674668,3.954933,1
[12.983761],3.1442739963531494,524.6968,2744.0,47.0,73.94696,55.855343,0.14490213,5.3565793,0
[13.523027],3.1994545459747314,527.496,2909.0,46.0,73.54576,55.59221,0.25743118,6.688595,1
[6.5396566],1.933589220046997,301.03326,1745.0,108.0,125.38445,129.42542,0.2085697,4.413298,0
[7.5101194],2.059353828430176,305.43713,1890.0,112.5,124.46015,128.5402,0.35168728,4.568487,1
[5.288855],1.6461166143417358,276.68878,1240.0,215.5,129.3829,118.115135,0.20268993,7.7211137,0
[5.742052],1.7252986431121826,279.70898,1342.0,209.5,129.13371,117.87758,0.36307648,5.1990094,1
[11.877292],0.7522915005683899,123.655014,1139.0,300.5,196.58118,199.75735,0.43750784,2.4430878,0
[12.765487],1.0110975503921509,128.88428,1198.0,285.0,195.2466,198.39828,0.6555597,2.4664073,1
[8.248329],1.877892255783081,204.20932,1451.0,227.0,193.30263,194.6176,0.49145812,3.0931394,0
[7.830927],1.8526314496994019,205.87677,1425.0,216.0,192.40509,193.72589,0.5789534,2.9444072,1
[19.510107],3.396209239959717,242.65869,1956.0,214.0,168.2964,170.78267,0.39151695,3.588277,0
[19.687353],3.3789100646972656,243.95152,2064.0,209.0,167.28397,170.00648,0.46930245,3.5095053,1
[9.86826],2.4070184230804443,409.09518,2442.0,65.0,224.64732,25.693457,0.16690026,5.675727,0
[10.019418],2.4256627559661865,410.62036,2481.0,68.5,224.69446,25.668701,0.25577673,6.4559155,1
[16.163664],3.0143325328826904,311.30048,2078.0,251.5,81.36749,63.142967,0.3029115,3.9908206,0
[16.393862],3.013812780380249,310.64902,2206.0,249.0,79.6679,63.2314,0.33616707,4.368852,1
[8.429769],2.407733917236328,538.6697,3223.0,17.5,42.933037,25.797112,0.3307912,3.8513525,0
[7.8407154],2.3537230491638184,536.54407,2876.0,16.5,42.843925,25.77241,0.3145633,3.9010816,1
[5.43482],1.9499309062957764,506.96933,1874.0,0.0,298.08398,7.5127788,0.07171876,14.822492,0
[5.7145095],1.9950850009918213,509.75888,2020.0,0.0,300.93402,7.5225234,0.22241592,8.664615,1
[55.00249],6.8173933029174805,1159.0386,11858.0,34.0,32.651432,31.11851,0.49869442,2.6219597,0
[47.996826],6.488539695739746,1143.5775,10514.0,34.0,32.80749,31.22967,0.4549852,2.665432,1
[2.7004976],-0.45975762605667114,87.882286,443.0,268.5,234.50438,235.69098,0.369185,3.9178016,0
[2.5927167],-0.3328435719013214,91.28373,423.0,260.5,233.45483,234.64128,0.6483841,2.8523827,1
[1.873042],-0.28824111819267273,176.32784,711.0,298.0,148.0166,84.82788,0.20811898,7.744689,0
[1.8455727],-0.23615430295467377,178.39177,633.0,305.0,147.68631,84.656265,0.37441838,5.0854015,1
[3.5104508],1.2809865474700928,282.08197,1038.0,148.0,116.14561,117.21557,0.095800295,14.488396,0
[3.7501853],1.333200216293335,284.848,1118.0,146.0,113.637024,117.018715,0.28826198,6.731871,1
[1.5270073],0.1279752105474472,208.81555,630.0,256.5,111.50169,115.93203,0.13016327,12.57191,0
[1.6482635],0.1945551633834839,211.19609,693.0,259.5,111.07854,115.487595,0.3275888,5.946279,1
[9.300125],1.4827314615249634,172.08324,1192.0,276.5,166.62544,167.30942,0.38941577,3.5692902,0
[9.7189865],1.5571696758270264,174.70584,1243.0,272.0,166.78163,167.18437,0.5304146,3.250011,1
[6.060286],2.0819454193115234,483.95004,1873.0,25.0,44.850883,47.693798,0.0775511,12.768216,0
[6.4603806],2.142106771469116,487.3488,2054.0,25.0,44.68897,47.520683,0.25378013,7.6137495,1
[7.5649843],1.5815677642822266,173.95943,1250.0,198.0,200.96239,202.35861,0.3644786,3.4893942,0
[6.597486],1.5040395259857178,174.49953,1118.0,205.5,200.45496,201.85883,0.4437131,3.658053,1
[8.473372],1.2788488864898682,214.8743,1650.0,245.5,131.11182,103.29525,0.44309178,2.4192183,0
[5.275171],0.9190325140953064,211.60883,1408.0,253.0,128.29662,103.435326,0.4381621,3.4888728,1
[58.83017],7.052478313446045,390.57922,3862.0,222.0,180.36017,181.74304,0.92021143,1.991929,0
[60.26598],7.142354488372803,394.51425,3902.0,214.0,179.49937,180.87064,0.96500313,1.9232553,1
[24.940496],4.064366340637207,257.39548,2044.0,175.0,196.91461,198.10693,0.32849047,2.3438475,0
[25.623749],4.085569858551025,258.84293,2205.0,178.0,196.09491,197.29224,0.41250703,3.270224,1
[3.5956473],1.3489536046981812,286.50568,1013.0,139.0,120.39519,122.98017,0.12588865,11.043983,0
[3.8362882],1.4020298719406128,288.52734,1097.0,139.0,120.11456,122.73155,0.27751195,6.932178,1
[20.816925],3.8552699089050293,498.24857,3889.0,80.0,109.32061,110.84594,0.39173388,4.1540303,0
[17.907253],3.6327645778656006,492.5839,3487.0,79.0,109.07692,110.61452,0.29356498,4.5191665,1
[96.29472],8.583008766174316,629.9504,8060.0,145.0,145.62436,146.94942,0.69769,1.5004452,0
[99.129135],8.74309253692627,641.4162,8254.0,134.5,144.59491,145.89432,0.74119127,1.5680997,1
[3.2337139],0.9070531725883484,194.90324,812.0,221.0,165.39278,167.8288,0.17584512,7.7127833,0
[3.4956417],0.9786638617515564,197.59857,890.0,217.0,164.88991,167.30774,0.38253707,4.9631243,1
[5.905462],2.0816900730133057,525.0252,2233.0,15.5,37.49321,20.392977,0.21542999,7.0799727,0
[6.0746107],2.1144964694976807,527.3585,2064.0,14.5,35.98989,20.429733,0.30083203,6.0350056,1
[3.192141],1.1308399438858032,202.04745,822.0,149.0,190.33905,191.65672,0.20425417,7.1348195,0
[3.4677978],1.1901298761367798,204.5399,898.0,153.5,189.31702,190.64034,0.3660888,5.061846,1
[202.78311],13.74524974822998,1569.1608,23888.0,47.0,71.90579,59.216606,0.68955475,0.994544,0
[219.72655],14.41195011138916,1645.3141,25578.0,53.5,70.8202,58.40427,0.76490736,1.0715479,1
[2.5616512],0.741704523563385,171.0594,693.0,211.5,197.01219,198.40718,0.19299974,6.61251,0
[2.7553775],0.8011532425880432,173.49123,758.0,216.0,196.26704,197.66287,0.39726496,4.7016916,1
[7.94442],1.7688751220703125,122.56051,794.0,234.5,226.40343,227.75931,0.32922593,4.6646833,0
[8.599342],1.8492538928985596,124.90953,867.0,236.5,226.1049,227.42853,0.5188984,3.5607166,1
[12.195867],2.264866352081299,192.16733,1504.0,198.5,203.94572,205.16478,0.51182127,2.131681,0
[8.5653],1.914614200592041,190.47997,1275.0,200.0,203.1265,204.35283,0.5373837,2.711921,1
[5.1204724],1.6665130853652954,265.4794,1132.0,160.5,147.01123,146.45709,0.11649159,12.272923,0
[5.435105],1.7196940183639526,267.90665,1235.0,158.5,143.04422,145.80634,0.29598272,6.521049,1
[9.935493],2.470503807067871,269.89566,1546.0,196.0,178.25296,129.0609,0.19831792,6.271087,0
[10.425202],2.5234200954437256,272.59918,1665.0,186.0,177.18452,128.27379,0.3466729,5.1701465,1
[5.236634],1.8112283945083618,339.12476,1433.0,107.0,109.79224,112.41748,0.12379938,9.801354,0
[5.572325],1.8634395599365234,341.54288,1571.0,109.0,109.195465,111.83033,0.27233303,6.865883,1
[27.441624],4.5202789306640625,419.78876,3412.0,145.5,111.89733,112.37011,0.3679535,3.8482468,0
[30.437057],4.710677146911621,424.2432,3623.0,145.0,109.11994,111.956894,0.4850393,3.5118728,1
[9.599237],2.4361538887023926,293.35812,1556.0,138.5,186.4727,127.36444,0.22019224,5.5902944,0
[9.961325],2.4789416790008545,295.32755,1709.0,142.5,185.41422,126.70901,0.3349075,5.1864877,1
[3.768463],1.2842756509780884,328.3708,1215.0,76.0,236.25223,25.168676,0.1025058,11.906587,0
[3.9909813],1.3324400186538696,330.87198,1332.0,73.5,235.3975,25.114824,0.2702178,7.084466,1
[14.528354],3.0116097927093506,461.93842,3367.0,37.0,103.92823,27.00313,0.33492047,4.2535505,0
[12.940132],2.8936707973480225,459.4698,2967.0,35.0,101.10595,27.063799,0.31039807,4.381223,1
[10.35138],2.9375388622283936,634.25714,2802.0,18.0,36.204792,38.466423,0.11695714,6.839326,0
[10.743369],2.9830963611602783,637.0952,3045.0,18.0,36.14821,38.398827,0.23279788,7.660474,1
[28.040497],4.565902233123779,381.93845,3310.0,157.5,168.7332,169.98735,0.26313445,3.687899,0
[24.728065],4.344339370727539,378.0181,2859.0,155.0,168.15723,169.41824,0.32433686,4.982445,1
[20.541626],3.5726428031921387,217.28297,1710.0,179.0,206.28012,207.46712,0.39120132,2.8162,0
[20.72337],3.5671191215515137,216.99496,1787.0,185.5,205.86221,207.05391,0.4333803,3.3249958,1
[2.8143497],0.5462149381637573,172.97394,932.0,235.0,174.59373,176.84775,0.31485912,3.720788,0
[2.5103195],0.5170126557350159,173.6524,797.0,228.0,173.99725,176.27155,0.42453665,4.203489,1
[23.357758],4.533548831939697,693.375,4438.0,84.0,88.57034,90.4882,0.19084081,3.2401817,0
[23.924242],4.574373245239258,694.8997,4702.0,83.5,88.749596,90.62154,0.26642802,5.5538635,1
[20.758757],3.3472683429718018,147.18674,1255.0,206.0,228.1886,229.30257,0.59911394,2.103912,0
[21.548138],3.422290563583374,151.25331,1297.0,211.5,227.11987,228.2368,0.7333386,2.1254954,1
[32.200417],3.7893712520599365,238.92819,2471.0,219.0,212.85425,112.57127,0.5381122,2.537165,0
[23.60647],3.2318410873413086,235.8401,2188.0,207.5,212.41846,112.38018,0.5118259,2.674646,1
[2.5727985],0.3278014659881592,179.03563,765.0,273.0,205.55814,114.69005,0.26415524,5.67332,0
[2.7119386],0.38226404786109924,180.96304,825.0,266.5,205.05544,114.4267,0.40785068,4.478913,1
[11.765627],2.377436399459839,139.71109,1033.0,224.5,226.92221,228.05795,0.3766772,3.2541423,0
[11.298286],2.3043603897094727,141.01743,1026.0,221.5,226.04938,227.19289,0.526363,3.325368,1
[18.044813],3.701855182647705,258.3902,1864.0,201.0,197.24559,198.51468,0.411053,3.4141006,0
[18.756187],3.7158501148223877,258.88043,2007.0,203.0,196.54387,197.80997,0.44014692,3.4416914,1
[31.330542],5.217461109161377,874.95013,6587.0,7.0,27.705362,14.423165,0.3432104,3.0312107,0
[30.627028],5.1725616455078125,872.3902,6334.0,7.0,26.582096,14.438552,0.360094,3.4854672,1
[121.478424],9.36558723449707,314.3784,4425.0,213.0,180.91876,183.20663,0.78664505,1.2436621,0
[122.017746],9.403572082519531,319.92755,4503.0,207.5,179.23175,181.56763,0.8240146,1.3207543,1
[3.724447],1.4655841588974,382.57596,1310.0,38.0,48.798607,49.711388,0.07270553,19.831951,0
[3.9158003],1.5070170164108276,385.04922,1350.0,37.0,50.496914,49.513603,0.23856613,8.210344,1
[4.462821],1.6536656618118286,313.70758,1187.0,93.0,135.8379,137.50185,0.10354859,13.922624,0
[4.876673],1.727368712425232,316.79605,1280.0,93.0,135.06975,136.75525,0.29805964,6.5228934,1
[97.722015],9.232024192810059,534.5528,5999.0,163.5,105.22458,107.2061,0.8951488,1.5460541,0
[90.00442],8.715771675109863,505.16785,5574.0,162.0,105.535774,107.50383,0.8232295,1.6256568,1
[10.716493],2.7289013862609863,477.2415,2764.0,39.5,66.58658,69.13935,0.22132428,6.2129607,0
[11.171507],2.7775285243988037,479.6054,2912.0,39.5,66.40499,68.96083,0.31143743,5.5664415,1
[3.2779918],1.1789203882217407,283.13165,1181.0,172.5,100.06144,103.50755,0.1663881,7.7547193,0
[3.4596767],1.2266942262649536,285.40717,1185.0,164.0,99.436455,102.983635,0.31185526,5.9248486,1
[9.535674],2.7402656078338623,436.02832,2076.0,106.0,93.70125,87.590614,0.18533455,7.6592517,0
[9.993475],2.79819393157959,439.05594,2184.0,106.0,91.61197,87.43493,0.30388054,5.988444,1
[12.228928],2.4101297855377197,371.76266,2850.0,70.0,133.78902,42.831585,0.5655221,2.7367864,0
[8.471924],2.0605428218841553,365.6789,2435.0,69.0,133.79527,42.833015,0.5109625,3.004347,1
[27.15316],4.026247978210449,171.99985,1613.0,240.5,221.57669,222.72252,0.38791025,3.3603222,0
[29.509676],4.145573616027832,175.0595,1739.0,234.0,220.6313,221.7825,0.5523922,3.1065192,1
[8.427098],2.0660171508789062,311.54095,1817.0,143.5,97.18559,78.47848,0.1996524,4.1048546,0
[8.93103],2.125246286392212,313.88626,1981.0,143.5,96.59736,78.12579,0.32946885,5.0810018,1
[5.5221505],1.7885421514511108,327.2354,1561.0,82.0,111.23622,114.63346,0.19512741,7.256308,0
[5.601781],1.8131307363510132,328.93103,1461.0,83.0,111.09157,114.410934,0.29300654,6.0936003,1
[4.285471],1.5231585502624512,360.71603,1398.0,53.5,97.59328,45.73009,0.19377942,7.33598,0
[4.51716],1.5649796724319458,362.3714,1506.0,53.0,97.52555,45.69834,0.28207552,6.269997,1
[7.3038607],1.739287257194519,161.18848,939.0,231.0,194.09315,192.76462,0.24949175,4.4221544,0
[7.7994204],1.8075915575027466,163.91151,1017.0,226.5,193.47829,192.1558,0.44342336,3.998634,1
[10.391527],2.4092795848846436,252.5564,1529.0,204.0,158.2463,160.21584,0.29617405,5.36918,0
